image,detection_index,class_id,class_name,score,x1,y1,x2,y2,width,height,area
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,12,2,car,0.420379638671875,579,349,604,385,25,36,900
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,13,2,car,0.4041118621826172,497,345,518,364,21,19,399
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,14,3,traffic_light,0.4007720947265625,518,314,526,328,8,14,112
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,15,2,car,0.38407325744628906,309,348,340,379,31,31,961
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,16,2,car,0.3272972106933594,569,347,592,376,23,29,667
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,17,2,car,0.25716209411621094,562,347,583,368,21,21,441
fenqusai/test_photo/bdd100k_train__ade9936a-e310873d.jpg,0,2,car,0.8316020965576172,374,284,436,333,62,49,3038
fenqusai/test_photo/bdd100k_train__ade9936a-e310873d.jpg,1,2,car,0.7936477661132812,910,328,1043,373,133,45,5985
fenqusai/test_photo/bdd100k_train__ade9936a-e310873d.jpg,2,2,car,0.7791519165039062,0,230,75,374,75,144,10800
fenqusai/test_photo/bdd100k_train__ade9936a-e310873d.jpg,3,2,car,0.7748260498046875,447,292,481,320,34,28,952
fenqusai/test_photo/bdd100k_train__ade9936a-e310873d.jpg,4,2,car,0.7180500030517578,227,277,279,315,52,38,1976
fenqusai/test_photo/bdd100k_train__ade9936a-e310873d.jpg,5,2,car,0.7066726684570312,33,236,164,347,131,111,14541
fenqusai/test_photo/bdd100k_train__ade9936a-e310873d.jpg,6,2,car,0.6679534912109375,155,274,228,331,73,57,4161
fenqusai/test_photo/bdd100k_train__ade9936a-e310873d.jpg,7,2,car,0.38407325744628906,339,281,359,295,20,14,280
fenqusai/test_photo/bdd100k_train__ade9936a-e310873d.jpg,8,2,car,0.36403465270996094,289,277,308,295,19,18,342
fenqusai/test_photo/bdd100k_train__ade9936a-e310873d.jpg,9,2,car,0.32061767578125,189,275,230,317,41,42,1722
fenqusai/test_photo/bdd100k_train__ade9936a-e310873d.jpg,10,2,car,0.3139381408691406,322,279,338,294,16,15,240
fenqusai/test_photo/bdd100k_train__b1a7ef17-02cadfd5.jpg,0,2,car,0.7347488403320312,455,348,477,365,22,17,374
fenqusai/test_photo/bdd100k_train__b1a7ef17-02cadfd5.jpg,1,2,car,0.41079139709472656,1134,392,1271,424,137,32,4384
fenqusai/test_photo/bdd100k_train__b1a7ef17-02cadfd5.jpg,2,2,car,0.36069488525390625,435,344,455,361,20,17,340
fenqusai/test_photo/bdd100k_train__b1a7ef17-02cadfd5.jpg,3,2,car,0.3139381408691406,404,342,421,362,17,20,340
fenqusai/test_photo/bdd100k_val__b38fb69e-99642683.jpg,0,2,car,0.8878707885742188,871,326,1181,487,310,161,49910
fenqusai/test_photo/bdd100k_val__b38fb69e-99642683.jpg,1,2,car,0.8697509765625,543,324,676,421,133,97,12901
fenqusai/test_photo/bdd100k_val__b38fb69e-99642683.jpg,2,2,car,0.7380886077880859,787,334,885,400,98,66,6468
fenqusai/test_photo/bdd100k_val__b38fb69e-99642683.jpg,3,2,car,0.565338134765625,1145,354,1278,469,133,115,15295
fenqusai/test_photo/bdd100k_val__b38fb69e-99642683.jpg,4,2,car,0.5644207000732422,709,335,767,378,58,43,2494
fenqusai/test_photo/bdd100k_val__b38fb69e-99642683.jpg,5,2,car,0.5577411651611328,473,342,506,363,33,21,693
fenqusai/test_photo/bdd100k_val__b38fb69e-99642683.jpg,6,2,car,0.5443820953369141,413,343,441,362,28,19,532
fenqusai/test_photo/bdd100k_val__b38fb69e-99642683.jpg,7,2,car,0.5377025604248047,307,333,357,362,50,29,1450
fenqusai/test_photo/bdd100k_val__b38fb69e-99642683.jpg,8,2,car,0.5043048858642578,211,336,256,365,45,29,1305
fenqusai/test_photo/bdd100k_val__b38fb69e-99642683.jpg,9,2,car,0.4775867462158203,749,340,804,391,55,51,2805
fenqusai/test_photo/bdd100k_val__b38fb69e-99642683.jpg,10,2,car,0.46756744384765625,135,333,202,372,67,39,2613
fenqusai/test_photo/bdd100k_val__b38fb69e-99642683.jpg,11,2,car,0.3506755828857422,250,338,289,364,39,26,1014
fenqusai/test_photo/bdd100k_val__b38fb69e-99642683.jpg,12,2,car,0.33063697814941406,443,342,466,359,23,17,391
fenqusai/test_photo/bdd100k_val__b38fb69e-99642683.jpg,13,3,traffic_light,0.31528472900390625,585,309,595,324,10,15,150
fenqusai/test_photo/bdd100k_val__b38fb69e-99642683.jpg,14,2,car,0.3139381408691406,511,343,530,361,19,18,342
fenqusai/test_photo/bdd100k_val__b38fb69e-99642683.jpg,15,3,traffic_light,0.2899169921875,554,308,566,323,12,15,180
fenqusai/test_photo/bdd100k_val__b39fe3cd-1eb875fa.jpg,0,2,car,0.7982044219970703,999,383,1097,430,98,47,4606
fenqusai/test_photo/bdd100k_val__b39fe3cd-1eb875fa.jpg,1,2,car,0.507354736328125,614,392,647,420,33,28,924
fenqusai/test_photo/bdd100k_val__b39fe3cd-1eb875fa.jpg,2,2,car,0.41079139709472656,640,394,658,412,18,18,324
fenqusai/test_photo/bdd100k_val__b39fe3cd-1eb875fa.jpg,3,3,traffic_light,0.31890869140625,585,368,598,381,13,13,169
fenqusai/test_photo/bdd100k_val__b39fe3cd-1eb875fa.jpg,4,2,car,0.2972393035888672,576,396,596,410,20,14,280
fenqusai/test_photo/bdd100k_val__b39fe3cd-1eb875fa.jpg,5,3,traffic_light,0.2938995361328125,592,366,603,379,11,13,143
fenqusai/test_photo/bdd100k_val__b39fe3cd-1eb875fa.jpg,6,2,car,0.2826690673828125,471,399,499,419,28,20,560
fenqusai/test_photo/bdd100k_val__b3d6c39a-7bb39a3a.jpg,0,2,car,0.8878707885742188,0,292,168,419,168,127,21336
fenqusai/test_photo/bdd100k_val__b3d6c39a-7bb39a3a.jpg,1,2,car,0.8449611663818359,158,331,252,398,94,67,6298
fenqusai/test_photo/bdd100k_val__b3d6c39a-7bb39a3a.jpg,2,2,car,0.801544189453125,356,356,402,390,46,34,1564
fenqusai/test_photo/bdd100k_val__b3d6c39a-7bb39a3a.jpg,3,2,car,0.7982044219970703,248,347,311,391,63,44,2772
fenqusai/test_photo/bdd100k_val__b3d6c39a-7bb39a3a.jpg,4,2,car,0.7791519165039062,430,324,526,415,96,91,8736
fenqusai/test_photo/bdd100k_val__b3d6c39a-7bb39a3a.jpg,5,2,car,0.7414283752441406,396,359,430,387,34,28,952
fenqusai/test_photo/bdd100k_val__b3d6c39a-7bb39a3a.jpg,6,2,car,0.6679534912109375,296,347,333,386,37,39,1443
fenqusai/test_photo/bdd100k_val__b3d6c39a-7bb39a3a.jpg,7,2,car,0.46422767639160156,325,351,356,384,31,33,1023
fenqusai/test_photo/bdd100k_val__b3d6c39a-7bb39a3a.jpg,8,2,car,0.30725860595703125,651,361,714,394,63,33,2079
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,0,2,car,0.8873087763786316,983,319,1279,636,296,317,93832
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,1,2,car,0.8625030517578125,0,314,213,529,213,215,45795
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,2,2,car,0.8298873901367188,804,308,1089,478,285,170,48450
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,3,2,car,0.826263427734375,158,300,355,431,197,131,25807
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,4,2,car,0.7863998413085938,726,308,866,428,140,120,16800
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,5,2,car,0.7714862823486328,322,321,400,400,78,79,6162
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,6,2,car,0.7147102355957031,374,324,439,383,65,59,3835
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,7,2,car,0.6746330261230469,439,318,487,364,48,46,2208
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,8,2,car,0.6111774444580078,422,324,462,375,40,51,2040
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,9,2,car,0.5143241882324219,592,334,619,358,27,24,648
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,10,2,car,0.5109844207763672,699,334,755,402,56,68,3808
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,11,2,car,0.46756744384765625,631,328,675,373,44,45,1980
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,12,2,car,0.41413116455078125,577,331,595,347,18,16,288
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,13,2,car,0.4074516296386719,525,332,542,345,17,13,221
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,14,2,car,0.4007720947265625,670,332,720,392,50,60,3000
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,15,2,car,0.3940925598144531,478,325,504,358,26,33,858
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,16,2,car,0.38741302490234375,614,331,643,365,29,34,986
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,17,2,car,0.33731651306152344,494,328,515,354,21,26,546
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,18,2,car,0.33397674560546875,510,330,526,348,16,18,288
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,19,2,car,0.3005790710449219,547,330,565,343,18,13,234
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,20,2,car,0.2971649169921875,584,333,601,351,17,18,306
fenqusai/test_photo/bdd100k_val__be2034df-3fbd9d5b.jpg,21,3,traffic_light,0.25716209411621094,566,314,577,327,11,13,143
fenqusai/test_photo/bdd100k_val__c0faf05b-b3cba171.jpg,0,2,car,0.8588790893554688,515,235,617,320,102,85,8670
fenqusai/test_photo/bdd100k_val__c0faf05b-b3cba171.jpg,1,2,car,0.7514476776123047,645,240,677,264,32,24,768
fenqusai/test_photo/bdd100k_val__c0faf05b-b3cba171.jpg,2,2,car,0.44084930419921875,252,229,280,249,28,20,560
fenqusai/test_photo/bdd100k_val__c0faf05b-b3cba171.jpg,3,2,car,0.4208106994628906,343,230,383,253,40,23,920
fenqusai/test_photo/bdd100k_val__c0faf05b-b3cba171.jpg,4,2,car,0.3807334899902344,276,231,311,252,35,21,735
fenqusai/test_photo/bdd100k_val__c0faf05b-b3cba171.jpg,5,2,car,0.374053955078125,67,214,205,248,138,34,4692
fenqusai/test_photo/bdd100k_val__c0faf05b-b3cba171.jpg,6,2,car,0.32253265380859375,308,231,352,254,44,23,1012
fenqusai/test_photo/bdd100k_val__c0faf05b-b3cba171.jpg,7,2,car,0.2605018615722656,603,247,620,264,17,17,289
fenqusai/test_photo/ccpd2019_ccpd_base__00885895593869-89_94-252_485_444_539-440_548_245_549_246_482_441_481-0_0_33_24_6_27_30-150-30.jpg,0,0,plate,0.8190155029296875,244,482,438,546,194,64,12416
fenqusai/test_photo/ccpd2019_ccpd_base__00948275862069-90_90-274_508_471_569-460_580_277_577_279_517_462_520-0_0_11_12_31_24_24-44-9.jpg,0,0,plate,0.8226394653320312,271,515,461,581,190,66,12540
fenqusai/test_photo/ccpd2019_ccpd_base__00965517241379-91_83-179_476_355_543-372_553_180_547_165_480_357_486-0_0_9_11_24_24_31-80-15.jpg,0,0,plate,0.797271728515625,173,483,360,546,187,63,11781
fenqusai/test_photo/ccpd2019_ccpd_base__0116918103448-93_81-176_378_349_466-340_461_188_450_178_382_330_393-0_0_17_14_28_27_26-84-23.jpg,0,0,plate,0.8190155029296875,182,388,337,459,155,71,11005
fenqusai/test_photo/ccpd2019_ccpd_base__0134219348659-90_85-274_525_481_590-484_591_278_599_279_531_485_523-0_0_21_12_33_28_32-99-18.jpg,0,0,plate,0.7900238037109375,275,528,482,593,207,65,13455
fenqusai/test_photo/ccpd2019_ccpd_base__0138793103448-88_91-268_434_458_518-464_499_279_515_279_452_464_436-0_0_27_4_29_31_31-113-21.jpg,0,0,plate,0.8371353149414062,274,439,464,515,190,76,14440
fenqusai/test_photo/ccpd2019_ccpd_base__0146048850574-90_90-132_420_376_505-368_494_134_508_129_434_363_420-0_0_27_13_31_29_30-39-23.jpg,0,0,plate,0.8226394653320312,126,423,364,504,238,81,19278
fenqusai/test_photo/ccpd2019_ccpd_base__0151388888889-92_87-257_510_477_575-485_584_252_569_248_500_481_515-0_0_11_2_31_26_25-94-38.jpg,0,0,plate,0.8008956909179688,251,507,475,575,224,68,15232
fenqusai/test_photo/ccpd2019_ccpd_base__0169995210728-90_93-204_435_443_518-444_510_208_510_209_439_445_439-0_0_2_0_29_27_31-59-47.jpg,0,0,plate,0.811767578125,203,436,444,513,241,77,18557
fenqusai/test_photo/ccpd2019_ccpd_base__0175969827586-89_91-254_544_484_616-491_618_268_624_268_545_491_539-0_0_9_21_29_30_26-130-46.jpg,0,0,plate,0.8190155029296875,264,543,484,626,220,83,18260
fenqusai/test_photo/ccpd2019_ccpd_base__0180172413793-94_63-231_511_459_615-470_625_247_588_213_504_436_541-0_0_2_29_10_26_30-28-22.jpg,0,0,plate,0.8226394653320312,217,509,466,623,249,114,28386
fenqusai/test_photo/ccpd2019_ccpd_base__0184841954023-92_85-241_482_495_562-497_564_234_556_229_481_492_489-0_0_31_27_29_33_27-101-59.jpg,0,0,plate,0.8190155029296875,227,482,493,566,266,84,22344
fenqusai/test_photo/ccpd2019_ccpd_base__0192684386973-96_75-307_539_535_637-544_638_300_607_276_526_520_557-0_0_27_9_24_33_25-136-40.jpg,0,0,plate,0.8371353149414062,294,534,534,633,240,99,23760
fenqusai/test_photo/ccpd2019_ccpd_base__0207423371648-90_88-168_431_441_505-450_508_173_513_173_421_450_416-0_0_6_6_27_28_25-143-33.jpg,0,0,plate,0.826263427734375,168,421,440,512,272,91,24752
fenqusai/test_photo/ccpd2019_ccpd_base__0208692528736-90_90-227_526_496_615-504_617_233_618_231_526_502_525-0_0_0_20_28_24_32-200-30.jpg,0,0,plate,0.826263427734375,232,529,498,612,266,83,22078
fenqusai/test_photo/ccpd2019_ccpd_base__0210057471264-118_59-280_481_427_636-424_636_279_553_283_481_428_564-0_0_16_20_32_25_32-72-20.jpg,0,0,plate,0.884246826171875,275,483,424,634,149,151,22499
fenqusai/test_photo/ccpd2019_ccpd_base__0210129310345-96_70-169_499_412_588-424_599_170_564_137_481_391_516-0_0_23_11_33_31_32-138-16.jpg,0,0,plate,0.78277587890625,155,492,406,588,251,96,24096
fenqusai/test_photo/ccpd2019_ccpd_base__0242456896552-96_77-230_493_496_589-502_605_229_568_213_476_486_513-0_0_22_26_31_26_7-183-34.jpg,0,0,plate,0.8081436157226562,226,490,487,589,261,99,25839
fenqusai/test_photo/ccpd2019_ccpd_base__0254454022988-96_78-175_473_416_587-419_585_182_548_164_465_401_502-0_0_3_32_19_25_29-163-36.jpg,0,0,plate,0.84075927734375,171,474,412,582,241,108,26028
fenqusai/test_photo/ccpd2019_ccpd_base__0311613984674-91_87-174_505_488_598-490_601_176_592_176_498_490_507-0_0_2_21_31_31_30-113-143.jpg,0,0,plate,0.826263427734375,174,500,484,598,310,98,30380
fenqusai/test_photo/ccpd2019_ccpd_base__0322952586207-89_85-216_485_577_588-574_588_227_580_225_482_572_490-0_0_17_29_22_29_31-79-38.jpg,0,0,plate,0.8190155029296875,227,487,571,588,344,101,34744
fenqusai/test_photo/ccpd2019_ccpd_base__0325287356322-95_77-96_519_380_657-389_660_99_611_87_515_377_564-0_0_9_27_25_32_4-119-89.jpg,0,0,plate,0.8298873901367188,91,521,381,656,290,135,39150
fenqusai/test_photo/ccpd2019_ccpd_blur__0089-3_7-297_463_410_529-410_529_301_522_297_463_406_470-0_0_13_33_24_24_33-115-4.jpg,0,0,plate,0.8443832397460938,294,464,411,532,117,68,7956
fenqusai/test_photo/ccpd2019_ccpd_blur__0223-2_1-182_490_412_571-411_571_182_563_183_490_412_498-0_0_15_11_25_29_26-59-3.jpg,0,0,plate,0.884246826171875,178,484,416,574,238,90,21420
fenqusai/test_photo/ccpd2019_ccpd_blur__0421-8_8-225_431_496_561-496_561_226_523_225_431_495_469-0_0_8_25_29_27_23-20-4.jpg,0,0,plate,0.811767578125,221,439,493,554,272,115,31280
fenqusai/test_photo/ccpd2019_ccpd_challenge__0031-3_2-365_515_443_549-443_545_368_549_365_519_440_515-0_0_0_0_26_32_25-75-23.jpg,0,0,plate,0.7982044219970703,363,516,442,551,79,35,2765
fenqusai/test_photo/ccpd2019_ccpd_db__0171-3_3-190_452_379_528-379_516_190_528_190_464_379_452-0_0_28_29_33_30_29-26-21.jpg,0,0,plate,0.8226394653320312,184,454,378,526,194,72,13968
fenqusai/test_photo/ccpd2019_ccpd_db__0748-7_36-220_573_626_727-567_680_220_727_279_620_626_573-0_0_15_25_27_31_16-26-75.jpg,0,0,plate,0.8045196533203125,211,572,620,728,409,156,63804
fenqusai/test_photo/ccpd2019_ccpd_tilt__0359-15_23-291_497_517_630-506_571_291_630_302_556_517_497-0_0_2_32_27_32_4-67-37.jpg,0,0,plate,0.8878707885742188,287,496,515,634,228,138,31464
fenqusai/test_photo/ccpd2019_ccpd_tilt__0408-15_15-219_475_448_624-448_624_219_561_219_475_448_538-0_0_15_27_25_29_1-130-158.jpg,0,0,plate,0.8335113525390625,220,478,452,611,232,133,30856
fenqusai/test_photo/ccpd2019_ccpd_tilt__0689-30_40-355_294_598_531-580_398_355_531_373_427_598_294-0_0_10_27_9_24_24-92-82.jpg,0,0,plate,0.8945817947387695,351,290,598,536,247,246,60762
fenqusai/test_photo/ccpd2019_ccpd_tilt__0705-17_51-186_453_515_632-515_632_249_547_186_453_452_538-0_0_21_3_30_33_24-78-115.jpg,0,0,plate,0.8625030517578125,186,446,501,642,315,196,61740
fenqusai/test_photo/ccpd2020_test__0303059895833-98_112-180_465_446_580-446_580_204_538_180_465_428_496-0_0_3_24_28_26_26_26-109-127.jpg,0,0,plate,0.8951187133789062,180,464,448,583,268,119,31892
fenqusai/test_photo/ccpd2020_test__03954022988505747-90_268-190_468_534_573-531_573_193_569_190_468_534_474-0_0_3_1_31_31_32_24-115-170.jpg,0,0,plate,0.89874267578125,187,470,535,574,348,104,36192
fenqusai/test_photo/ccpd2020_test__0431992337164751-90_265-163_541_573_638-554_638_169_628_163_541_573_549-10_2_3_24_27_24_31_29-142-340.jpg,0,0,plate,0.8697509765625,159,544,568,634,409,90,36810
fenqusai/test_photo/ccpd2020_test__04607040229885057-92_244-228_506_591_622-591_622_259_586_228_506_580_526-0_0_3_25_30_32_32_24-145-92.jpg,0,0,plate,0.8806228637695312,233,507,589,617,356,110,39160
fenqusai/test_photo/ccpd2020_test__055373563218390806-90_250-93_478_585_581-585_581_125_574_93_478_582_480-0_0_3_32_29_30_29_32-108-249.jpg,0,0,plate,0.865489661693573,90,475,583,577,493,102,50286
fenqusai/test_photo/ccpd2020_train__0159700520833-90_90-235_407_458_479-458_474_235_479_235_407_456_407-0_0_3_24_33_32_28_30-125-39.jpg,0,0,plate,0.8769989013671875,233,408,458,476,225,68,15300
fenqusai/test_photo/ccpd2020_train__3010026041666666667-93_93-145_338_313_398-309_398_149_387_145_338_313_351-0_0_3_24_26_31_33_24-64-52.jpg,0,0,plate,0.8733749389648438,139,337,313,403,174,66,11484
fenqusai/test_photo/ccpd2020_train__3035634765625-90_94-177_447_546_544-546_544_185_544_177_453_541_447-0_0_3_24_30_29_24_24-136-305.jpg,0,0,plate,0.8878707885742188,184,447,542,545,358,98,35084
fenqusai/test_photo/clpd_CLPD_1200__118.jpg,0,0,plate,0.8806228637695312,275,183,403,227,128,44,5632
fenqusai/test_photo/clpd_CLPD_1200__118.jpg,1,0,plate,0.7547874450683594,510,199,560,215,50,16,800
fenqusai/test_photo/clpd_CLPD_1200__580.jpg,0,0,plate,0.8443832397460938,151,286,216,306,65,20,1300
fenqusai/test_photo/crpd_double_test__38_0026.jpg,0,0,plate,0.8516407012939453,602,705,721,743,119,38,4522
fenqusai/test_photo/crpd_double_test__38_0026.jpg,1,0,plate,0.801544189453125,1439,431,1538,465,99,34,3366
fenqusai/test_photo/crpd_double_test__38_0026.jpg,2,0,plate,0.3673744201660156,868,220,937,248,69,28,1932
fenqusai/test_photo/crpd_double_test__50_0419.jpg,0,0,plate,0.8282623291015625,1410,773,1518,809,108,36,3888
fenqusai/test_photo/crpd_double_test__50_0419.jpg,1,0,plate,0.7781658172607422,516,995,647,1037,131,42,5502
fenqusai/test_photo/crpd_double_test__50_0419.jpg,2,0,plate,0.7447681427001953,1227,319,1294,342,67,23,1541
fenqusai/test_photo/crpd_double_train__57_0591.jpg,0,0,plate,0.7948646545410156,540,795,653,833,113,38,4294
fenqusai/test_photo/crpd_double_train__57_0591.jpg,1,0,plate,0.7681465148925781,1485,339,1562,368,77,29,2233
fenqusai/test_photo/crpd_double_train__57_0591.jpg,2,0,plate,0.5577411651611328,1504,91,1563,113,59,22,1298
fenqusai/test_photo/crpd_double_train__62_0217.jpg,0,0,plate,0.8316020965576172,1248,878,1372,919,124,41,5084
fenqusai/test_photo/crpd_double_train__62_0217.jpg,1,0,plate,0.8048839569091797,111,722,218,757,107,35,3745
fenqusai/test_photo/crpd_double_train__62_2540.jpg,0,0,plate,0.7915248870849609,1720,1644,1846,1690,126,46,5796
fenqusai/test_photo/crpd_double_train__62_2540.jpg,1,0,plate,0.7648067474365234,932,1548,1056,1603,124,55,6820
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,0,0,plate,0.8316020965576172,1279,879,1381,910,102,31,3162
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,1,0,plate,0.8249225616455078,517,1122,638,1160,121,38,4598
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,2,0,plate,0.7013511657714844,938,440,1009,465,71,25,1775
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,3,0,plate,0.5577411651611328,684,271,744,292,60,21,1260
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,4,0,plate,0.2826690673828125,960,88,1005,106,45,18,810
fenqusai/test_photo/crpd_multi_train__45_0712.jpg,0,0,plate,0.801544189453125,1339,512,1442,547,103,35,3605
fenqusai/test_photo/crpd_multi_train__45_0712.jpg,1,0,plate,0.7614669799804688,352,719,475,763,123,44,5412
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,0,0,plate,0.8316020965576172,1313,683,1412,716,99,33,3267
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,1,0,plate,0.7982044219970703,590,597,684,631,94,34,3196
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,2,0,plate,0.7514476776123047,1113,367,1185,392,72,25,1800
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,3,0,plate,0.28054046630859375,1849,232,1908,256,59,24,1416
